2.447802126407623291e-01 -1.292517423629760742e+00 -2.048422247171401978e-01 1.073579549789428711e+00 -2.238396406173706055e+00 -2.378247976303100586e+00 5.583296418190002441e-01 -3.950439989566802979e-01 -2.568396925926208496e-01 5.805584788322448730e-01 1.002927303314208984e+00 1.953342199325561523e+00 -8.828400373458862305e-01 1.001647591590881348e+00 9.950723052024841309e-01 -1.560112118721008301e+00 1.640430986881256104e-01 -4.060067832469940186e-01 1.795025467872619629e+00 -1.659866690635681152e+00 1.026699542999267578e+00 -1.028246045112609863e+00 1.662405610084533691e+00 5.153375864028930664e-01 1.606317877769470215e+00 2.104879856109619141e+00 -1.881761789321899414e+00 2.382513284683227539e+00 7.155439257621765137e-01 1.315784454345703125e+00 -1.190956830978393555e+00 7.897769212722778320e-01 3.267749547958374023e-01 -1.254355549812316895e+00 6.332658529281616211e-01 -1.276493668556213379e+00 9.162847995758056641e-01 -7.706902176141738892e-02 -1.424119174480438232e-01 8.571599721908569336e-01 1.820441603660583496e+00 -5.046057105064392090e-01 -7.363942861557006836e-01 8.991944603621959686e-03 -1.838309884071350098e+00 2.571113407611846924e-01 1.283859133720397949e+00 5.309561491012573242e-01 7.117673158645629883e-01 -1.584899902343750000e+00 2.699331939220428467e-01 -9.543438553810119629e-01 1.578427672386169434e+00 -6.939814686775207520e-01 -9.865690469741821289e-01 -3.511651456356048584e-01 1.069211483001708984e+00 -9.202073216438293457e-01 2.230677843093872070e+00 -9.120013117790222168e-01 4.346430003643035889e-01 -1.437154173851013184e+00 3.081208169460296631e-01 2.340513467788696289e+00 4.342278540134429932e-01 5.438408255577087402e-01 1.999443918466567993e-01 -1.407144069671630859e+00 2.028940916061401367e+00 -6.308110952377319336e-01 2.200922012329101562e+00 -8.583206683397293091e-02 -2.292754948139190674e-01 2.178266048431396484e+00 6.817293819040060043e-03 -1.787061691284179688e+00 -1.401617050170898438e+00 1.751117706298828125e+00 2.133545160293579102e+00 -5.431026816368103027e-01 -7.190133333206176758e-01 2.231364250183105469e+00 2.021159172058105469e+00 7.920225858688354492e-01 -3.610500395298004150e-01 1.983153343200683594e+00 -6.454229354858398438e-03 9.917619228363037109e-01
8.661553263664245605e-02 -1.435933709144592285e+00 8.274649828672409058e-02 1.201546311378479004e+00 -2.014378309249877930e+00 -2.513280630111694336e+00 2.884345650672912598e-01 -3.161125481128692627e-01 -1.268862560391426086e-02 5.522594451904296875e-01 1.681494593620300293e+00 1.449806928634643555e+00 -1.384598016738891602e+00 1.655036926269531250e+00 1.691059947013854980e+00 -1.626625418663024902e+00 -1.968373209238052368e-01 -1.229389160871505737e-01 2.305441856384277344e+00 -1.445297598838806152e+00 1.162090063095092773e+00 -5.953890681266784668e-01 1.612749457359313965e+00 5.693881511688232422e-01 1.870052099227905273e+00 1.601388931274414062e+00 -1.553476214408874512e+00 1.739295482635498047e+00 5.175721049308776855e-01 7.926464676856994629e-01 -1.172585844993591309e+00 1.156169891357421875e+00 5.160313248634338379e-01 -1.236294746398925781e+00 7.243205308914184570e-01 -1.182122111320495605e+00 1.167101740837097168e+00 3.567381203174591064e-01 -3.176918029785156250e-01 5.830929279327392578e-01 1.248243212699890137e+00 -4.628020226955413818e-01 -8.132967352867126465e-01 -4.463440179824829102e-01 -2.244811534881591797e+00 1.186229363083839417e-01 1.318794608116149902e+00 1.828586496412754059e-02 5.840631127357482910e-01 -1.565732359886169434e+00 -1.737211346626281738e-01 -7.353199124336242676e-01 1.809668421745300293e+00 5.599201843142509460e-02 3.241184651851654053e-01 -1.922581940889358521e-01 8.268792629241943359e-01 -6.853531599044799805e-01 2.448084831237792969e+00 -7.581797838211059570e-01 5.277813076972961426e-01 -1.286260724067687988e+00 -2.555571123957633972e-02 2.116478919982910156e+00 8.441873788833618164e-01 1.103184103965759277e+00 5.146412849426269531e-01 -4.080717563629150391e-01 2.327250242233276367e+00 -1.009914994239807129e+00 2.028854846954345703e+00 5.309240221977233887e-01 5.840197205543518066e-01 1.722321867942810059e+00 -1.073655113577842712e-01 -5.799783468246459961e-01 -1.148543238639831543e+00 1.616036653518676758e+00 2.060048818588256836e+00 -5.973130464553833008e-01 -3.223028481006622314e-01 2.069555997848510742e+00 1.494303345680236816e+00 8.995462656021118164e-01 -4.864914119243621826e-01 1.903974533081054688e+00 2.196546047925949097e-01 1.027209520339965820e+00
5.522826910018920898e-01 -1.213909864425659180e+00 5.124696493148803711e-01 1.277355432510375977e+00 -1.699368357658386230e+00 -2.038679838180541992e+00 2.061139941215515137e-01 -2.563117444515228271e-01 4.043524563312530518e-01 5.755244493484497070e-01 1.043950796127319336e+00 8.962445259094238281e-01 -9.191594123840332031e-01 1.112806200981140137e+00 1.239322066307067871e+00 -1.439437627792358398e+00 -7.612747699022293091e-02 -4.199949204921722412e-01 1.716622352600097656e+00 -1.542490005493164062e+00 1.162834525108337402e+00 -7.547392249107360840e-01 1.588035345077514648e+00 5.967621803283691406e-01 6.591219305992126465e-01 1.737072348594665527e+00 -1.517971634864807129e+00 1.833384037017822266e+00 5.617488622665405273e-01 1.051828861236572266e+00 -9.238712787628173828e-01 4.356781244277954102e-01 4.608731567859649658e-01 -1.155614495277404785e+00 8.307183384895324707e-01 -1.470341324806213379e+00 1.202360749244689941e+00 8.915770649909973145e-01 -2.627040743827819824e-01 9.431309700012207031e-01 1.132337808609008789e+00 -2.328471541404724121e-01 -4.948928356170654297e-01 -7.059499025344848633e-01 -2.496424674987792969e+00 8.531496673822402954e-02 1.317167758941650391e+00 6.045447289943695068e-02 3.624614179134368896e-01 -1.397069454193115234e+00 2.775489091873168945e-01 -3.865074515342712402e-01 1.556030273437500000e+00 -6.367338895797729492e-01 -5.452383682131767273e-02 -9.723463654518127441e-02 5.245320796966552734e-01 -1.118190169334411621e+00 2.414459705352783203e+00 -9.200701117515563965e-01 7.375888228416442871e-01 -1.234635710716247559e+00 -1.028592959046363831e-01 2.371090173721313477e+00 5.693949460983276367e-01 3.005480468273162842e-01 3.359054327011108398e-01 -4.355359375476837158e-01 1.645617127418518066e+00 -1.008484244346618652e+00 2.078375577926635742e+00 3.509460091590881348e-01 6.089799404144287109e-01 1.780805468559265137e+00 -3.100214302539825439e-01 1.796798259019851685e-01 -9.841392040252685547e-01 1.816799879074096680e+00 2.181797504425048828e+00 -6.654883623123168945e-01 -2.030313313007354736e-01 2.136047363281250000e+00 9.364909529685974121e-01 5.716568827629089355e-01 -8.616551160812377930e-01 1.980486512184143066e+00 -1.343738585710525513e-01 8.913072943687438965e-01
4.832368493080139160e-01 -1.412142038345336914e+00 1.112753987312316895e+00 1.222770452499389648e+00 -1.605338215827941895e+00 -1.939237356185913086e+00 7.020057737827301025e-02 -2.156420946121215820e-01 -1.171523481607437134e-01 8.314535766839981079e-02 6.058177947998046875e-01 5.928163528442382812e-01 -4.537208974361419678e-01 2.444970011711120605e-01 9.871884584426879883e-01 -1.621269345283508301e+00 -7.741211056709289551e-01 -7.570593953132629395e-01 9.707693457603454590e-01 -1.714505195617675781e+00 8.942868113517761230e-01 -1.547138452529907227e+00 4.159845709800720215e-01 -1.761630624532699585e-01 4.023865163326263428e-01 9.139938354492187500e-01 -1.384873151779174805e+00 4.989420175552368164e-01 -6.048171520233154297e-01 4.309007227420806885e-01 -1.188999772071838379e+00 -9.576469063758850098e-01 -1.374284923076629639e-01 -1.153208374977111816e+00 6.916258931159973145e-01 -1.670270204544067383e+00 1.320526599884033203e+00 1.022289156913757324e+00 2.255123853683471680e-02 9.861163496971130371e-01 9.023592472076416016e-01 -6.426050066947937012e-01 -1.283346176147460938e+00 -1.226529240608215332e+00 -1.560561180114746094e+00 -5.317343026399612427e-02 8.036714196205139160e-01 4.593048691749572754e-01 2.973552644252777100e-01 -1.116285204887390137e+00 -8.576373457908630371e-01 -1.681681752204895020e+00 1.660780906677246094e+00 -1.080718517303466797e+00 -7.601330280303955078e-01 2.852639257907867432e-01 1.621702909469604492e-01 -9.754310250282287598e-01 2.255318164825439453e+00 -1.125506758689880371e+00 3.640501797199249268e-01 -2.101246356964111328e+00 -6.119487285614013672e-01 1.582937717437744141e+00 5.958933234214782715e-01 -2.544554173946380615e-01 -9.941533207893371582e-02 -2.452498823404312134e-01 1.816107869148254395e+00 -1.086331605911254883e+00 1.755225300788879395e+00 1.709680259227752686e-01 4.762732386589050293e-01 1.263129830360412598e+00 -9.550425410270690918e-01 -2.308511584997177124e-01 -9.438734054565429688e-01 1.793666839599609375e+00 2.161549806594848633e+00 -1.362088680267333984e+00 1.144108995795249939e-01 2.235152959823608398e+00 -4.571479856967926025e-01 4.886872470378875732e-01 -1.201144218444824219e+00 1.734496235847473145e+00 -6.371554732322692871e-01 7.725401520729064941e-01
6.147084236145019531e-01 -1.171846270561218262e+00 2.064149528741836548e-01 1.194264411926269531e+00 -1.563303470611572266e+00 -1.933585524559020996e+00 3.898257017135620117e-01 -1.367106437683105469e-01 -4.163697957992553711e-01 1.579749882221221924e-01 4.069776237010955811e-01 2.393615990877151489e-01 -2.977852523326873779e-01 6.442700028419494629e-01 1.433670520782470703e+00 -1.526336431503295898e+00 -5.570932030677795410e-01 -6.540300250053405762e-01 1.324151992797851562e+00 -1.662052273750305176e+00 6.661329865455627441e-01 -1.277649164199829102e+00 8.402284383773803711e-01 4.914503693580627441e-01 4.926306307315826416e-01 1.597541332244873047e+00 -1.121649980545043945e+00 1.146010279655456543e+00 8.518925905227661133e-01 5.596964359283447266e-01 -1.223784923553466797e+00 6.509001255035400391e-01 4.048710763454437256e-01 -1.166457176208496094e+00 5.371904373168945312e-01 -1.222737669944763184e+00 1.256297111511230469e+00 9.942370653152465820e-01 7.753876596689224243e-02 9.838086962699890137e-01 3.301606774330139160e-01 1.518021672964096069e-01 -1.044003605842590332e+00 -1.355648517608642578e+00 -4.698099493980407715e-01 9.653228521347045898e-01 1.204227805137634277e+00 1.056311964988708496e+00 7.330353260040283203e-01 -9.476224184036254883e-01 3.258429467678070068e-01 -5.541387796401977539e-01 1.681204795837402344e+00 -7.784793972969055176e-01 1.145982369780540466e-01 7.635875344276428223e-01 4.599696397781372070e-01 -9.708151221275329590e-01 1.939281940460205078e+00 -1.330943584442138672e+00 6.051310524344444275e-02 -2.099256038665771484e+00 -4.598664045333862305e-01 1.358903408050537109e+00 3.484910428524017334e-01 -1.903773993253707886e-01 -1.399899572134017944e-01 -5.837860703468322754e-01 1.943992257118225098e+00 -9.422004818916320801e-01 1.824890494346618652e+00 5.704329609870910645e-01 6.589004397392272949e-01 1.630270361900329590e+00 -4.499139189720153809e-01 2.534682452678680420e-01 -6.730656027793884277e-01 1.714559793472290039e+00 1.892808675765991211e+00 -1.276649117469787598e+00 -2.221103310585021973e-01 2.203801870346069336e+00 3.471278548240661621e-01 4.873577356338500977e-01 -1.076863288879394531e+00 1.911095380783081055e+00 -5.895504355430603027e-01 9.622024297714233398e-01
6.347813010215759277e-01 -1.424894571304321289e+00 6.361381411552429199e-01 1.217915892601013184e+00 -1.937230587005615234e+00 -2.115512847900390625e+00 -1.405142620205879211e-02 -3.447436094284057617e-01 -2.710130512714385986e-01 7.646913290955126286e-04 1.125427126884460449e+00 1.236631870269775391e+00 -6.061039566993713379e-01 8.628885149955749512e-01 1.081734895706176758e+00 -1.592849612236022949e+00 -3.159857690334320068e-01 -7.510432600975036621e-01 6.568157076835632324e-01 -1.746774196624755859e+00 8.419173359870910645e-01 -1.212368845939636230e+00 1.015051245689392090e+00 6.532149761915206909e-02 6.696200966835021973e-01 1.961501598358154297e+00 -1.281332731246948242e+00 1.931323528289794922e+00 9.767855405807495117e-01 1.307829022407531738e+00 -9.750704169273376465e-01 1.017293453216552734e+00 7.027561664581298828e-01 -1.164050936698913574e+00 7.356470227241516113e-01 -1.246086001396179199e+00 1.490532875061035156e+00 1.038350582122802734e+00 1.325266808271408081e-01 1.162673830986022949e+00 1.297951817512512207e+00 -3.332163095474243164e-01 -1.595273375511169434e+00 -9.301995038986206055e-01 -1.082828879356384277e+00 9.320150017738342285e-01 1.312287330627441406e+00 9.399550557136535645e-01 6.992284059524536133e-01 -1.283505916595458984e+00 -1.053413510322570801e+00 -8.542684316635131836e-01 1.828118562698364258e+00 -1.073219180107116699e+00 -5.365166068077087402e-01 3.794861137866973877e-01 6.377394795417785645e-01 -1.219461560249328613e+00 1.717382431030273438e+00 -1.373080968856811523e+00 4.803252518177032471e-01 -2.246168375015258789e+00 -5.236766934394836426e-01 1.647703409194946289e+00 8.406207561492919922e-01 4.308741390705108643e-01 5.102411508560180664e-01 -3.312856256961822510e-01 2.455332517623901367e+00 -4.333905279636383057e-01 2.045638561248779297e+00 6.801764965057373047e-01 6.050271987915039062e-01 2.162027597427368164e+00 4.091075956821441650e-01 -5.381076037883758545e-02 -7.214699387550354004e-01 1.892933368682861328e+00 1.925809502601623535e+00 -1.191209435462951660e+00 -6.775339245796203613e-01 1.715851783752441406e+00 4.703595936298370361e-01 5.948812961578369141e-01 -8.277212977409362793e-01 1.965365886688232422e+00 -7.353245019912719727e-01 8.091652989387512207e-01
8.108122944831848145e-01 -1.111510634422302246e+00 1.009007453918457031e+00 1.293725132942199707e+00 -1.388242125511169434e+00 -7.968041300773620605e-01 9.218901991844177246e-01 3.272480964660644531e-01 2.695208787918090820e-01 7.559433579444885254e-02 1.205762028694152832e+00 1.233365178108215332e+00 5.170281529426574707e-01 8.641213774681091309e-01 9.793047904968261719e-01 -1.082769989967346191e+00 -2.434349954128265381e-01 -3.279455006122589111e-01 1.245748877525329590e+00 -1.120680093765258789e+00 9.369141459465026855e-01 -1.044984221458435059e+00 3.169003725051879883e-01 2.527553141117095947e-01 1.063471794128417969e+00 1.549321293830871582e+00 -1.018109679222106934e+00 1.242024302482604980e+00 7.788137197494506836e-01 1.567011475563049316e+00 -5.668873786926269531e-01 -1.172498837113380432e-01 4.574978053569793701e-01 -7.702744007110595703e-01 7.960154414176940918e-01 -9.751334190368652344e-01 1.409721970558166504e+00 9.092668890953063965e-01 -3.753621578216552734e-01 4.809677302837371826e-01 1.010936617851257324e+00 -4.043028652667999268e-01 -1.632645130157470703e+00 -8.635888695716857910e-01 -1.231183409690856934e+00 1.249308228492736816e+00 1.968778610229492188e+00 -8.659670129418373108e-03 3.524301946163177490e-01 -6.663575172424316406e-01 -6.835004687309265137e-01 -1.160906106233596802e-01 1.595562338829040527e+00 -6.714835166931152344e-01 1.747312843799591064e-01 9.536347389221191406e-01 3.353925347328186035e-01 -1.099726319313049316e+00 2.374095439910888672e+00 -1.023300528526306152e+00 7.368004918098449707e-01 -1.747834444046020508e+00 -2.501548528671264648e-01 1.389480113983154297e+00 1.113629937171936035e+00 4.020899236202239990e-01 3.907172977924346924e-01 4.564327001571655273e-02 1.518062353134155273e+00 -5.905159115791320801e-01 1.903787732124328613e+00 6.088441014289855957e-01 1.024155020713806152e+00 1.603197932243347168e+00 -3.243871331214904785e-01 -4.643418788909912109e-01 -5.925343036651611328e-01 1.657098889350891113e+00 2.047558307647705078e+00 -1.091804862022399902e+00 -3.799088299274444580e-01 1.847571611404418945e+00 -3.351050019264221191e-01 2.125654518604278564e-01 -1.095861196517944336e+00 1.585926175117492676e+00 -8.364728093147277832e-01 8.274779319763183594e-01
1.098241686820983887e+00 -7.981267571449279785e-01 1.069181561470031738e+00 1.669440388679504395e+00 -7.742594480514526367e-01 -6.035723686218261719e-01 1.857831716537475586e+00 1.152287602424621582e+00 2.913848161697387695e-01 7.176327109336853027e-01 4.884539544582366943e-01 1.180071353912353516e+00 3.634610176086425781e-01 1.155201673507690430e+00 2.074501276016235352e+00 -7.110724449157714844e-01 -2.672022283077239990e-01 -6.250014901161193848e-01 1.991715669631958008e+00 -1.030815601348876953e+00 7.356894612312316895e-01 -1.122650504112243652e+00 1.239986300468444824e+00 6.269257068634033203e-01 8.934813141822814941e-01 1.365417480468750000e+00 -7.874175310134887695e-01 1.243949770927429199e+00 7.019162178039550781e-01 1.337243556976318359e+00 -7.788597345352172852e-01 1.973868012428283691e-01 7.825400233268737793e-01 -7.991778850555419922e-01 7.643249630928039551e-01 -7.924711108207702637e-01 1.461562156677246094e+00 1.054412126541137695e+00 -3.715450167655944824e-01 7.957124710083007812e-01 1.123178005218505859e+00 -2.496083676815032959e-01 -1.235179781913757324e+00 -1.449411392211914062e+00 -1.637684702873229980e+00 5.849177837371826172e-01 1.089661121368408203e+00 -6.122542079538106918e-03 4.438197612762451172e-01 -5.537553429603576660e-01 1.745532304048538208e-01 -1.133805811405181885e-01 1.911129713058471680e+00 -1.065719842910766602e+00 6.856153905391693115e-02 9.040823578834533691e-02 -4.170643091201782227e-01 -1.164181709289550781e+00 1.869785189628601074e+00 -9.347985982894897461e-01 4.099295735359191895e-01 -1.646575212478637695e+00 6.384729593992233276e-02 1.763752460479736328e+00 1.057958006858825684e+00 5.280761718750000000e-01 7.448887228965759277e-01 -1.995714157819747925e-01 2.455464363098144531e+00 -3.512512445449829102e-01 1.701503753662109375e+00 8.634483218193054199e-01 6.549478173255920410e-01 1.332447528839111328e+00 -2.026414573192596436e-01 2.608989775180816650e-01 -4.990664720535278320e-01 1.533212542533874512e+00 2.222555398941040039e+00 -7.968901991844177246e-01 -1.615519821643829346e-01 1.620535254478454590e+00 -2.118732631206512451e-01 8.643551468849182129e-01 -1.007254958152770996e+00 1.706921219825744629e+00 -6.847405433654785156e-01 7.943855524063110352e-01
9.177971482276916504e-01 -8.319108486175537109e-01 8.450871706008911133e-01 1.588776588439941406e+00 -9.142079353332519531e-01 -5.979198217391967773e-01 1.507547378540039062e+00 8.677306771278381348e-01 1.156600117683410645e-01 4.477809742093086243e-02 3.294960260391235352e-01 1.076750636100769043e+00 6.354602575302124023e-01 5.405089855194091797e-01 1.323356509208679199e+00 -9.159678220748901367e-01 -2.428104430437088013e-01 -8.420403599739074707e-01 1.638446688652038574e+00 -1.240242004394531250e+00 6.152524948120117188e-01 -8.123189806938171387e-01 1.065619707107543945e+00 4.675632417201995850e-01 1.157215714454650879e+00 1.044547557830810547e+00 -6.868504881858825684e-01 6.007321476936340332e-01 1.810796856880187988e-01 9.118956327438354492e-01 -6.010200977325439453e-01 -2.643226385116577148e-01 2.657098472118377686e-01 -6.558783054351806641e-01 8.093501925468444824e-01 -1.168980598449707031e+00 1.347588658332824707e+00 1.084092497825622559e+00 1.605165563523769379e-02 4.310588538646697998e-01 1.007272481918334961e+00 1.684973388910293579e-01 -1.391143321990966797e+00 -1.382800698280334473e+00 -1.114856600761413574e+00 7.619706988334655762e-01 1.197720646858215332e+00 5.116220116615295410e-01 7.230039834976196289e-01 -3.290318250656127930e-01 1.783609241247177124e-01 -2.404589802026748657e-01 1.720736622810363770e+00 -5.147392153739929199e-01 8.887987136840820312e-01 -1.339849084615707397e-01 -5.993821024894714355e-01 -1.090494155883789062e+00 1.710643649101257324e+00 -9.987092614173889160e-01 -1.036121696233749390e-01 -1.272326827049255371e+00 -1.483893096446990967e-01 1.437151193618774414e+00 1.029676318168640137e+00 3.754757642745971680e-01 5.858902931213378906e-01 -1.026068702340126038e-01 2.370318174362182617e+00 -5.242320299148559570e-01 1.660374879837036133e+00 -4.618248902261257172e-03 3.120184838771820068e-01 1.041120290756225586e+00 -7.296984791755676270e-01 1.601239293813705444e-01 -4.588006734848022461e-01 1.532469272613525391e+00 2.326554298400878906e+00 -8.371354937553405762e-01 1.955243796110153198e-01 2.045783042907714844e+00 -1.505545973777770996e-01 9.990921616554260254e-01 -1.221882820129394531e+00 1.505413889884948730e+00 -6.520106196403503418e-01 7.612932920455932617e-01
7.150730490684509277e-01 -1.158047318458557129e+00 2.798705995082855225e-01 1.325561285018920898e+00 -1.613105654716491699e+00 -1.436375856399536133e+00 8.089104294776916504e-01 1.240305677056312561e-01 -4.552417099475860596e-01 4.032121002674102783e-01 8.884167671203613281e-01 1.673806190490722656e+00 -7.948063611984252930e-01 9.040510654449462891e-01 9.714211225509643555e-01 -1.628265261650085449e+00 -4.832933545112609863e-01 -7.190067172050476074e-01 1.088885784149169922e+00 -1.724018812179565430e+00 8.583598136901855469e-01 -6.040923595428466797e-01 1.489863634109497070e+00 3.882306218147277832e-01 1.724557518959045410e+00 1.545473933219909668e+00 -1.204376697540283203e+00 1.524290204048156738e+00 3.059723377227783203e-01 6.821278333663940430e-01 -1.255960583686828613e+00 4.126088023185729980e-01 3.734947443008422852e-01 -1.264010310173034668e+00 4.861401617527008057e-01 -6.331576704978942871e-01 1.051219582557678223e+00 6.230474710464477539e-01 -3.894959986209869385e-01 -2.506472170352935791e-01 6.632207036018371582e-01 -2.036306113004684448e-01 -1.942413210868835449e+00 -1.511919975280761719e+00 -1.418099403381347656e+00 7.637228369712829590e-01 1.196093797683715820e+00 -4.067961499094963074e-02 2.510094046592712402e-01 -1.076027154922485352e+00 1.945547014474868774e-02 -1.103005290031433105e+00 1.488180160522460938e+00 -8.592274785041809082e-01 3.466726243495941162e-01 1.207470521330833435e-01 6.286437511444091797e-01 -9.937827587127685547e-01 1.959429740905761719e+00 -9.428672790527343750e-01 1.285997871309518814e-02 -1.295153617858886719e+00 -2.796665132045745850e-01 1.606289863586425781e+00 1.110954999923706055e+00 4.085996747016906738e-01 6.440021395683288574e-01 -6.785693019628524780e-02 2.242565393447875977e+00 -5.228014588356018066e-01 1.770328879356384277e+00 6.845682263374328613e-01 8.362575769424438477e-01 1.840380072593688965e+00 -4.310070574283599854e-01 -3.536591827869415283e-01 -7.732156515121459961e-01 1.554115533828735352e+00 2.075562715530395508e+00 -5.561858415603637695e-01 -2.004480510950088501e-01 2.275345563888549805e+00 1.334765315055847168e+00 8.889093399047851562e-01 -8.122049570083618164e-01 1.737616658210754395e+00 -9.393157437443733215e-03 1.139440298080444336e+00
